Symbol,Yahoo_Symbol,Date,Open,High,Low,Close,Volume,SMA20,SMA50,SMA100,SMA200,EMA9,EMA20,EMA50,RSI14,ATR14,ATR_Pct,Volume_Ratio,52W_High,52W_Low,Distance_200DMA_Pct,Distance_52W_High_Pct,Support,Resistance,Pivot,Return_5D_Pct,Return_20D_Pct,Return_60D_Pct,Above_200DMA,Near_200DMA,Recent_200DMA_Cross_Down,Breakout,Near_Breakout,Technical_Score,Trend_Score,Momentum_Score,RSI_Score,Volume_Score,Position_Score,Breakout_Score,Setup,name,series,isin,Above_20DMA,Above_50DMA
PURVA,PURVA.NS,2026-09-18,218.85000610351562,219.32000732421875,211.2100067138672,213.42999267578125,298969.0,215.24299850463868,217.13499938964844,216.82269958496093,218.92375,213.17391949559996,214.63983927586767,215.6649630400403,48.42735347339725,8.646156575606309,4.051050401683972,0.2712243985020692,287.29998779296875,160.69000244140625,-2.5094387083259617,-25.711798905616025,200.25,236.0,208.65999857584634,-1.3040496296965354,-2.4275453433454164,-0.5544695128505972,False,True,True,False,False,34.0,0.0,44.7,80.85,24.49,29.92,35.0,200 DMA Recovery Watch,Puravankara Limited,EQ,INE323I01011,False,False
PVP,PVP.NS,2026-09-18,58.20000076293945,59.79999923706055,57.70000076293945,59.279998779296875,618141.0,61.309000205993655,43.24240005493164,36.23900003433228,33.48489992141724,61.86196444944433,58.56473832166825,48.25914038995222,56.81545168966596,3.559597099211112,6.004718577110154,0.20029212974939078,71.9000015258789,23.0,77.03501852600989,-17.552159219412154,39.459999084472656,71.9000015258789,59.269999186197914,-10.317700230347704,37.381220586386576,105.97636332511962,True,False,True,False,False,59.95,25.0,100.0,97.63,22.01,100.0,35.0,Momentum Watch,PVP Ventures Limited,EQ,INE362A01016,False,True
PVRINOX,PVRINOX.NS,2026-09-18,1277.5,1339.800048828125,1270.0,1324.699951171875,1050636.0,1231.0699951171875,1161.2399963378907,1075.2330004882813,1042.3447525024415,1253.5248689579582,1228.5762550340453,1170.1775987023611,65.57725271173054,46.09596711731262,3.4797289058955987,1.335824260577758,1339.800048828125,907.4000244140625,27.08846549968813,-1.127041133448048,1125.699951171875,1284.5,1261.9666341145833,7.081074877917359,8.86751298602151,34.296423193903316,True,False,False,True,True,76.27,25.0,95.17,84.85,61.75,100.0,100.0,Strong Breakout Watch,PVR INOX Limited,EQ,INE191H01014,True,True
PVSL,PVSL.NS,2026-09-18,99.5,105.79000091552734,98.0,98.7699966430664,24445.0,103.7544994354248,105.52059997558594,102.1784001159668,104.4258002090454,100.52498470754395,102.99726218655907,103.96293810142784,38.65306365981184,4.797978316531092,4.857728540651831,0.8114899945557636,163.0,82.41000366210938,-5.416097894061522,-39.404910034928584,97.30000305175781,118.66999816894531,99.27666727701823,-1.819087334802938,-12.924273668930287,5.264835037418436,False,False,True,False,False,32.96,25.0,28.36,61.31,43.4,6.67,35.0,Weak / Avoid,Popular Vehicles and Services Limited,EQ,INE772T01024,False,False
PYRAMID,PYRAMID.NS,2026-09-18,155.69000244140625,157.0,153.63999938964844,154.49000549316406,17225.0,157.27949905395508,165.35100006103517,167.13639938354493,161.29869972229005,154.83818334268327,157.51941425316568,162.36702735097785,40.92998318030176,5.433420052018676,3.517004245468226,0.35989599058106747,198.69000244140625,131.8000030517578,-4.22117118169496,-22.24570758726362,150.0,168.0,154.1433308919271,2.6443499645117274,-4.340553874201813,-9.834242561496021,False,False,True,False,False,33.47,25.0,33.45,65.86,27.6,16.23,35.0,Weak / Avoid,Pyramid Technoplast Limited,EQ,INE0MIS01010,False,False
QMSMEDI,QMSMEDI.NS,2026-09-18,171.99000549316406,177.36000061035156,168.9199981689453,177.36000061035156,86775.0,156.04850082397462,131.68480072021484,112.38000053405761,99.29400020599365,162.29443085294042,154.2191129520978,136.65936673674668,75.79402162076812,7.6043233309890885,4.2875075015901105,2.438966120083421,177.36000061035156,68.94999694824219,78.62106496102837,0.0,133.5,167.0,163.7633310953776,16.837942717220365,31.768196558587736,71.1143251320349,True,False,False,True,True,79.66,25.0,100.0,64.41,100.0,100.0,100.0,Strong Breakout Watch,QMS Medical Allied Services Limited,BE,INE0FMW01018,True,True
QPOWER,QPOWER.NS,2026-09-18,1498.0,1544.0,1489.9000244140625,1536.0999755859375,298373.0,1432.2099853515624,1285.0599975585938,1228.7299975585938,1037.4302502441406,1459.9784815094185,1421.2003724689625,1328.9048770254215,64.05539009630988,68.99311680751475,4.4914470349625315,0.8743176284273885,1570.0,581.0,48.06778337381661,-2.1592372238256385,1267.300048828125,1570.0,1469.6000162760417,7.683138842337023,17.65471846738924,22.359403035927695,True,False,False,False,False,62.02,25.0,100.0,87.89,45.6,100.0,35.0,52W High Watch,Quality Power Electrical Equipments Limited,EQ,INE0SII01026,True,True
QUADFUTURE,QUADFUTURE.NS,2026-09-18,519.7000122070312,554.4000244140625,516.2000122070312,528.2000122070312,1647848.0,447.7125,402.4520007324219,380.67300018310544,341.4732499694824,484.0540490314751,451.97237351870547,416.7244681717241,77.38447461371968,29.28187447847411,5.543709542171857,0.5905455190787987,554.4000244140625,248.5500030517578,54.6826910319437,-4.725831719564166,339.0,534.3499755859375,513.2833251953125,10.386627420487194,30.307143025463045,17.77034831817865,True,False,False,False,True,64.54,25.0,100.0,61.23,35.67,100.0,75.0,Pre-Breakout Watch,Quadrant Future Tek Limited,EQ,INE0LRY01011,True,True
QUESS,QUESS.NS,2026-09-18,355.0,355.1000061035156,345.1000061035156,351.6499938964844,799867.0,355.9825012207031,331.46399963378906,283.88019943237305,241.74474914550783,349.96511876909153,348.93130770684456,328.98733357832924,53.63528089357101,15.928074665163496,4.52952507937545,0.9356885019563528,388.75,166.3000030517578,45.46334310857103,-9.543409930164792,324.0,388.75,348.0499979654948,1.0488488208288516,4.704477447024047,40.04380141333694,True,False,False,False,False,61.57,25.0,91.44,91.27,47.75,100.0,35.0,Momentum Watch,Quess Corp Limited,EQ,INE615P01015,False,True
QUICKHEAL,QUICKHEAL.NS,2026-09-18,153.97999572753906,158.88999938964844,151.1999969482422,152.4600067138672,136800.0,145.49100036621093,151.0677996826172,167.29929977416992,182.5474996948242,151.3734419878275,149.03867330067135,152.71002861795728,54.677270266493935,7.599264872144642,4.984431678798713,0.621400007858348,371.3999938964844,125.0,-16.48200771374909,-58.949916742227934,134.1999969482422,172.0,153.62000020345053,3.348700039543351,6.7124042307229015,-13.71328054374451,False,False,False,False,False,39.38,25.0,52.45,93.35,36.75,0.0,35.0,Weak / Avoid,Quick Heal Technologies Limited,EQ,INE306L01010,True,True
RACE,RACE.NS,2026-09-18,96.91999816894531,97.41999816894531,96.66000366210938,96.80000305175781,11689.0,99.43550033569336,104.41580032348632,110.17600036621094,116.90220008850098,97.61178163234126,99.37845075267319,103.52469376411017,38.611557951625194,4.595665463208772,4.747588138764339,0.6589212834562223,250.0,84.11000061035156,-17.195738849675003,-61.279998779296875,90.0,114.37999725341797,95.28666687011719,0.4357810856079336,-3.229027058838241,-13.098120493612718,False,False,False,False,False,26.85,0.0,33.06,61.22,38.06,0.0,35.0,Weak / Avoid,Race Eco Chain Limited,EQ,INE084Q01012,False,False
RACLGEAR,RACLGEAR.NS,2026-09-18,1844.0,1844.0,1750.0,1760.9000244140625,49043.0,1618.6749938964845,1465.0419970703124,1384.2630017089843,1289.1220001220704,1730.780292912353,1639.784976791222,1513.8968485271912,65.7698714028833,98.43056171197605,5.589787060439658,0.40249508709455967,1927.699951171875,900.0999755859375,36.59684841677655,-8.652795091705666,1415.4000244140625,1927.699951171875,1849.13330078125,0.23908882330108128,16.46164182632688,31.14620454683066,True,False,False,False,False,59.03,25.0,100.0,84.46,29.09,100.0,35.0,Momentum Watch,RACL Geartech Limited,EQ,INE704B01017,True,True
RADAAN,RADAAN.NS,2026-09-18,2.9000000953674316,2.9000000953674316,2.75,2.799999952316284,12431.0,2.9504999995231627,2.993000011444092,3.040800004005432,3.112849998474121,2.8829755670820445,2.931394084770111,2.9827348417592217,39.187777281360646,0.17432754316176693,6.2259837903766915,0.45000561104253173,3.990000009536743,2.3499999046325684,-10.050276958773852,-29.82456276631997,2.559999942779541,3.1600000858306885,2.849999984105428,-4.761908237394186,-4.761908237394186,-9.090908387194263,False,False,True,False,False,25.95,0.0,33.2,62.38,30.75,0.0,35.0,Weak / Avoid,Radaan Mediaworks India Limited,EQ,INE874F01027,False,False
RADHIKAJWE,RADHIKAJWE.NS,2026-09-18,68.75,71.5199966430664,66.0,71.23999786376953,703327.0,75.74649963378906,70.91800025939942,64.48350017547608,66.28740001678467,75.65423710037737,75.42870389237744,71.27023988386888,45.961152086733435,5.287510494773583,7.422109283165276,0.18263592204729162,99.6500015258789,50.0099983215332,7.471401572140124,-28.509787483276007,65.76000213623047,97.5,68.12000274658203,-14.38529185483044,5.447010713675904,28.52245619980176,True,False,True,False,False,54.15,25.0,83.71,75.92,21.39,100.0,35.0,Momentum Watch,Radhika Jeweltech Limited,BE,INE583V01021,False,True
RADIANTCMS,RADIANTCMS.NS,2026-09-18,36.0,36.689998626708984,35.2599983215332,35.41999816894531,252590.0,38.60300006866455,37.73380027770996,38.94750026702881,41.556300220489504,37.42997021345077,37.96664196154076,38.16332294155011,41.171961354160125,2.0568231025959665,5.806954288324323,0.5050209184107006,57.4900016784668,32.33000183105469,-14.766237655869718,-38.389290076830754,33.9900016784668,45.25,37.95000076293945,-5.6221707406916455,3.6278462630141117,-9.98729468251539,False,False,True,False,False,34.24,25.0,49.27,66.34,32.68,0.0,35.0,Weak / Avoid,Radiant Cash Management Services Limited,EQ,INE855R01021,False,False
RADICO,RADICO.NS,2026-09-18,4381.0,4535.39990234375,4381.0,4535.39990234375,371544.0,4491.205004882812,4421.985991210938,4027.9029907226563,3484.3164916992187,4446.367275669317,4467.082589704974,4356.839877495159,55.09055277110664,99.2979425080467,2.189397729993615,1.706531544359054,4747.0,2500.0,30.16612908582088,-4.457554195412894,4298.7998046875,4724.0,4409.933268229167,3.830035964085776,-2.2500949769056144,18.423934527117947,True,False,False,False,False,61.37,25.0,60.24,94.18,74.73,100.0,35.0,52W High Watch,Radico Khaitan Limited,EQ,INE944F01028,True,True
RADIOCITY,RADIOCITY.NS,2026-09-18,6.199999809265137,6.199999809265137,6.0,6.010000228881836,16349.0,6.3615000486373905,6.4350000095367434,6.2760999965667725,6.21315000295639,6.1596277626590945,6.300484349089747,6.367179495028357,35.29924203327728,0.346701732565352,5.768747410345043,0.20502807237996346,9.25,4.5,-3.2696743838132036,-35.0270245526288,5.900000095367432,7.329999923706055,6.043333371480306,-7.109730699020444,-10.29850149292737,-3.0645094552965935,False,False,True,False,False,31.14,25.0,26.95,54.6,22.18,23.84,35.0,Weak / Avoid,Music Broadcast Limited,EQ,INE919I01024,False,False
RAILTEL,RAILTEL.NS,2026-09-18,260.5,266.8999938964844,258.29998779296875,265.0,631938.0,269.0324935913086,281.7699969482422,300.1369976806641,310.584048538208,261.56517092352385,267.6465603929609,280.12010799700454,42.63021256295462,6.841608800354601,2.5817391699451324,1.2841110214764255,402.5,245.0,-14.676880140095228,-34.161490683229815,248.0,291.75,259.6166636149089,1.962295584180307,-7.745865970409049,-15.618528800995845,False,False,False,False,False,29.68,0.0,22.01,69.26,59.94,0.0,35.0,Weak / Avoid,Railtel Corporation Of India Limited,EQ,INE0DD101019,False,False
RAIN,RAIN.NS,2026-09-18,203.0,209.0,202.41000366210938,206.9199981689453,2370944.0,207.27600173950196,213.03780151367187,195.95670112609864,164.23225036621093,207.28982372089695,208.56932906480802,206.42070995569242,48.58160334128221,9.226259005654533,4.458853222162466,0.5484225845476934,252.0,99.9000015258789,25.992305230883538,-17.888889615497895,191.0399932861328,230.0,201.336669921875,-4.190398203734547,-0.8101253230725414,11.553179169306249,True,False,False,False,False,52.95,25.0,57.62,81.16,34.19,100.0,35.0,Neutral Watch,Rain Industries Limited,EQ,INE855B01025,False,False
RAINBOW,RAINBOW.NS,2026-09-18,1473.4000244140625,1494.9000244140625,1447.4000244140625,1454.699951171875,99805.0,1447.3049865722655,1478.5679931640625,1422.0539953613281,1329.866997680664,1452.6930938274763,1455.6305480932901,1453.9737143003936,48.95531172033231,37.96130633266628,2.6095626319424476,1.1742310377952858,1610.0,1084.0,9.386875056597699,-9.645965765722053,1409.4000244140625,1487.5999755859375,1448.7999674479167,0.24808597936085697,-0.4857092228134685,1.4364392954905991,True,False,False,False,False,55.23,25.0,50.18,81.91,56.1,100.0,35.0,Neutral Watch,Rainbow Childrens Medicare Limited,EQ,INE961O01016,True,False
RAJESHEXPO,RAJESHEXPO.NS,2026-09-18,73.5,76.98999786376953,69.76000213623047,70.83000183105469,1392319.0,77.69500007629395,82.33300018310547,92.48230003356933,121.57949974060058,75.96610471064699,77.94406372276183,82.9326289352307,27.045068926738992,3.5397524307487824,4.9975325981098795,7.19412903424153,237.8800048828125,69.76000213623047,-41.74182162109889,-70.22448277401547,73.0,86.5999984741211,74.81000010172527,-9.540231072232919,-10.545590353546984,-26.994429723971137,False,False,False,False,False,28.81,0.0,7.31,38.09,100.0,0.0,35.0,Weak / Avoid,Rajesh Exports Limited,BZ,INE343B01030,False,False
RAJMET,RAJMET.NS,2026-09-18,3.1500000953674316,3.1600000858306885,3.0899999141693115,3.1500000953674316,227668.0,3.1800000190734865,3.278599987030029,3.554200003147125,3.7593500137329103,3.164692869891989,3.193211716851076,3.305683602751693,43.52516557522091,0.13971856092527876,4.435509736357049,0.34512870736741125,5.28000020980835,2.7200000286102295,-16.208916864338853,-40.34090965534699,3.059999942779541,4.179999828338623,3.123333295186361,-1.5624984866008385,-9.999997275216243,-14.634145080739902,False,False,False,False,False,24.46,0.0,18.29,71.05,27.08,0.0,35.0,Weak / Avoid,Rajnandini Metal Limited,EQ,INE00KV01022,False,False
RAJOOENG,RAJOOENG.NS,2026-09-18,53.97999954223633,54.18000030517578,51.29999923706055,52.9900016784668,145991.0,51.56299991607666,51.63459991455078,53.29889995574951,58.37715007781983,53.13869010444678,52.36431653614811,52.269698973212314,53.5392639110054,2.58495134200223,4.87818694116528,0.6393414552220995,101.98999786376953,46.0,-9.22817984805986,-48.0439231411233,46.5099983215332,57.0,52.923333485921226,-3.461464259990421,5.43176173518487,-2.609811014386265,False,False,False,False,False,40.08,25.0,58.78,91.08,37.38,0.0,35.0,Neutral Watch,Rajoo Engineers Limited,BE,INE535F01024,True,True
RAJRATAN,RAJRATAN.NS,2026-09-18,440.29998779296875,461.25,440.29998779296875,452.6000061035156,152140.0,489.5399993896484,499.01099853515626,467.8754998779297,450.8987495422363,474.6956059811326,486.787232532883,487.73310842084214,36.49607095268709,21.115455917702043,4.665368014350547,1.469908374680746,563.9500122070312,305.54998779296875,0.37730345515627484,-19.744658869275455,430.0,534.7999877929688,446.1333312988281,-9.143829840623074,-9.795713781063153,4.405999101156999,True,True,True,False,False,43.56,25.0,33.93,56.99,66.45,53.02,35.0,200 DMA Recovery Watch,Rajratan Global Wire Limited,EQ,INE451D01029,False,False
RAJRILTD,RAJRILTD.NS,2026-09-18,21.0,21.459999084472656,20.709999084472656,20.81999969482422,5414.0,22.155499935150146,21.743199996948242,21.465900001525878,21.629300031661987,21.30666787796794,21.701566679273448,21.794032905429347,32.21258086751406,0.6561975029579601,3.1517651900883,0.28249339292096814,28.899999618530273,19.40999984741211,-3.7416852864081473,-27.958477613699596,20.579999923706055,23.709999084472656,20.81999969482422,-2.801122219106633,-7.301867571233444,-9.003494499574805,False,False,True,False,False,30.24,25.0,28.19,48.43,24.89,20.07,35.0,Weak / Avoid,Raj Rayon Industries Limited,BE,INE533D01032,False,False
RAJSREESUG,RAJSREESUG.NS,2026-09-18,31.989999771118164,32.2400016784668,31.399999618530273,31.8700008392334,21536.0,35.090500354766846,33.207600135803226,33.373000087738035,32.21670002937317,33.01802669521516,33.923747340063365,33.70139475423622,39.962548254670516,1.8163038622993415,5.699102022185673,0.2758558852820715,43.20000076293945,24.649999618530273,-1.0761474323058406,-26.22685121206264,30.510000228881836,42.0,31.793333053588867,-3.803200085298153,-18.49104326608344,-0.0940400616163295,False,True,True,False,False,33.44,25.0,12.94,63.93,24.65,41.39,35.0,200 DMA Recovery Watch,Rajshree Sugars & Chemicals Limited,EQ,INE562B01019,False,False
RAJTV,RAJTV.NS,2026-09-18,8.729999542236328,8.779999732971191,8.399999618530273,8.600000381469727,26834.0,9.13450005054474,10.32300000190735,13.370799946784974,25.236899960041047,8.546751905558937,9.007099562876752,10.58404136881141,38.848472957674424,0.4939731556995314,5.743873648702236,0.48458428216190247,46.900001525878906,7.699999809265137,-65.92291289704134,-81.663112789614,7.699999809265137,10.789999961853027,8.556666374206543,9.974427016446441,-16.423708325057806,-32.01580521099725,False,False,False,False,False,21.05,0.0,0.0,61.7,31.96,0.0,35.0,Weak / Avoid,Raj Television Network Limited,EQ,INE952H01027,False,False
RALLIS,RALLIS.NS,2026-09-18,204.0,204.74000549316406,202.0,203.8000030517578,510589.0,207.6680000305176,215.59380035400392,228.8501007080078,244.79845085144044,204.1774454564334,207.1121797781324,214.64629249234812,36.752524037593375,4.4589244456175665,2.1878922369226665,0.7465328278654279,342.1000061035156,196.80999755859375,-16.747837928338505,-40.42677596734967,196.80999755859375,215.5,201.14666239420572,-0.10293194487149826,-3.740788835859332,-11.51441621618613,False,False,False,False,False,26.79,0.0,33.31,57.51,41.13,0.0,35.0,Weak / Avoid,Rallis India Limited,EQ,INE613A01020,False,False
RAMANEWS,RAMANEWS.NS,2026-09-18,30.399999618530273,31.899999618530273,30.399999618530273,31.329999923706055,27396.0,31.808000087738037,31.046200103759766,30.437799987792967,31.208550033569335,31.475588464780937,31.686743699736965,31.30383858426845,48.30147620290924,1.722789292198695,5.4988486957995,1.0884905120625537,42.0,27.049999237060547,0.3891558243048321,-25.404762086414156,30.0,34.5,30.576666514078777,-4.160289874994849,-3.3024739252503044,7.294517483266616,True,True,True,False,False,47.41,25.0,49.23,80.6,53.1,53.11,35.0,200 DMA Recovery Watch,Shree Rama Newsprint Limited,EQ,INE278B01020,False,True
RAMAPHO,RAMAPHO.NS,2026-09-18,116.69999694824219,121.87999725341797,116.69999694824219,120.87000274658203,11362.0,122.95600051879883,123.98620010375977,125.63309989929199,135.28285026550293,121.0641444148682,122.29676971073208,123.75933703194174,46.32694938183462,4.216499527464697,3.4884582043942505,0.4218256340192981,217.19000244140625,103.5,-10.653861513587703,-44.348265855749744,113.86000061035156,129.6999969482422,116.17666625976562,-1.7875980772710687,-0.4611690333413243,-10.38701188393546,False,False,False,False,False,29.08,0.0,40.77,76.65,29.76,0.0,35.0,Weak / Avoid,Rama Phosphates Limited,EQ,INE809A01032,False,False
